date,symptom:ageusia,symptom:anosmia,symptom:chills,symptom:cough,symptom:diarrhea,symptom:fatigue,symptom:fever,symptom:headache,symptom:loss of smell,symptom:loss of taste,symptom:muscle weakness,symptom:nasal congestion,symptom:nausea,symptom:shortness of breath,symptom:sore throat,symptom:vomiting,symptom:combined,daily_new_positives
2021-05-12,0.0,0.0,0.003398792,0.001132931,0.000188822,0.003965257,0.004720544,0.002832326,0.000188822,0.000188822,0.000188822,0.000377644,0.000377644,0.000566465,0.000377644,0.000188822,0.011854230969999999,2216
2021-05-13,0.0,0.0,0.000860585,0.001204819,0.001032702,0.002581756,0.003786575,0.003958692,0.000344234,0.000344234,0.0,0.0,0.001032702,0.000688468,0.000344234,0.000860585,0.009905335359999998,2068
2021-05-14,0.0,0.0,0.001113173,0.001669759,0.000371058,0.003525046,0.004081633,0.002597403,0.0,0.000185529,0.000185529,0.0,0.000185529,0.000185529,0.000185529,0.000371058,0.009636365079999999,2041
2021-05-15,0.0,0.0,0.0,0.00099108,0.0,0.00099108,0.003964321,0.00148662,0.0,0.0,0.0,0.0,0.0,0.00049554,0.0,0.00049554,0.005842417399999999,1561
2021-05-16,0.0,0.0,0.002277904,0.000569476,0.0,0.003416856,0.005694761,0.001708428,0.0,0.0,0.0,0.0,0.001708428,0.0,0.0,0.001138952,0.010324600679999999,1278
2021-05-17,0.0,0.0,0.001015641,0.001421897,0.000609385,0.00223441,0.002640666,0.002640666,0.0,0.000812513,0.0,0.0,0.000609385,0.002031282,0.001218769,0.000812513,0.00907982948,1030
2021-05-18,0.000757719,0.000757719,0.000568289,0.002083728,0.00018943,0.001894298,0.002462588,0.003220307,0.000757719,0.001136579,0.0,0.0,0.000947149,0.001515439,0.000568289,0.000757719,0.00903959084,1431
2021-05-19,0.0,0.000210217,0.000420433,0.002312382,0.000420433,0.001051083,0.00420433,0.00063065,0.000210217,0.000210217,0.000210217,0.000210217,0.000840866,0.001261299,0.0,0.000420433,0.00800925014,1583
2021-05-20,0.0,0.000175593,0.000702371,0.000526778,0.000351185,0.001755926,0.004741001,0.001053556,0.000175593,0.0,0.0,0.0,0.000175593,0.000877963,0.000175593,0.000702371,0.00727831507,1540
2021-05-21,0.0,0.0,0.000385356,0.000963391,0.000770713,0.003660886,0.002697495,0.001348748,0.000385356,0.0,0.0,0.0,0.000385356,0.000578035,0.000963391,0.001348748,0.0075895949300000005,1347
2021-05-22,0.0,0.0,0.000528541,0.001057082,0.00422833,0.005285412,0.008985201,0.000528541,0.001057082,0.0,0.0,0.001057082,0.001585624,0.001057082,0.001057082,0.002642706,0.01561839222,1073
2021-05-23,0.0,0.0,0.0,0.001103753,0.000551876,0.003863135,0.004415011,0.001103753,0.0,0.0,0.000551876,0.0,0.0,0.001103753,0.0,0.000551876,0.008763797140000001,929
2021-05-24,0.0,0.0,0.001006036,0.001207243,0.000201207,0.004024145,0.004024145,0.003018109,0.0,0.001006036,0.000402414,0.0,0.000402414,0.000804829,0.001207243,0.001006036,0.010682091660000002,767
2021-05-25,0.0,0.0,0.002391391,0.001394978,0.000199283,0.006576325,0.002391391,0.004982065,0.0,0.000199283,0.000398565,0.0,0.000398565,0.001394978,0.000398565,0.000398565,0.013076923000000002,936
2021-05-26,0.0,0.0,0.00076438,0.00076438,0.000191095,0.00305752,0.003630805,0.00191095,0.0,0.0,0.0,0.0,0.00038219,0.00038219,0.000191095,0.00038219,0.007597937200000001,1055
2021-05-27,0.0,0.0,0.000547345,0.001277139,0.000364897,0.001824485,0.004196315,0.002189381,0.0,0.0,0.0,0.0,0.000729794,0.000364897,0.000364897,0.0,0.00793833251,937
2021-05-28,0.0,0.0,0.000549753,0.000824629,0.001099505,0.001924134,0.004123145,0.000824629,0.0,0.000274876,0.0,0.0,0.001649258,0.000824629,0.000549753,0.001649258,0.00789994583,870
2021-05-29,0.0,0.0,0.000521921,0.000521921,0.001043841,0.001043841,0.004175365,0.000521921,0.0,0.0,0.0,0.0,0.000521921,0.000521921,0.0,0.001565762,0.00613778743,785
2021-05-30,0.0,0.000610874,0.0,0.001221747,0.0,0.004276115,0.003054368,0.001221747,0.000610874,0.0,0.0,0.0,0.0,0.000610874,0.000610874,0.0,0.007556506490000001,494
2021-05-31,0.0,0.000378072,0.001512287,0.000378072,0.000378072,0.004536862,0.002646503,0.001512287,0.000378072,0.0,0.0,0.0,0.000378072,0.000378072,0.000378072,0.000378072,0.0078563329,391
2021-06-01,0.0,0.0,0.000784314,0.000784314,0.000392157,0.00254902,0.004509804,0.003333333,0.0,0.000392157,0.0,0.0,0.000392157,0.000588235,0.000980392,0.000196078,0.009343137579999999,431
2021-06-02,0.0,0.0,0.000376861,0.001130582,0.0,0.001319013,0.002072734,0.003203316,0.0,0.0,0.000376861,0.0,0.000753721,0.000376861,0.00018843,0.001130582,0.00648388901,565
2021-06-03,0.0,0.0,0.000553608,0.002398967,0.000184536,0.002768038,0.003321646,0.001845359,0.0,0.000369072,0.0,0.0,0.000369072,0.000184536,0.000369072,0.000369072,0.008322569330000001,779
2021-06-04,0.0,0.0,0.000381461,0.000953652,0.002098035,0.002288766,0.002479496,0.002670227,0.00019073,0.0,0.0,0.0,0.003433149,0.0,0.00019073,0.003433149,0.00850657909,761
2021-06-05,0.0,0.0,0.0,0.001607717,0.002143623,0.004287245,0.003215434,0.000535906,0.0,0.0,0.0,0.0,0.002143623,0.000535906,0.0,0.002143623,0.00902465189,549
2021-06-06,0.0,0.0,0.0,0.0,0.000548546,0.004936917,0.001645639,0.002194185,0.0,0.0,0.0,0.0,0.000548546,0.003291278,0.0,0.000548546,0.008014261449999999,463
2021-06-07,0.0,0.0,0.00041425,0.001242751,0.000621375,0.001242751,0.002485501,0.003935377,0.0,0.00041425,0.00041425,0.0,0.001242751,0.00041425,0.00041425,0.00041425,0.00776097753,442
2021-06-08,0.0,0.0,0.000184604,0.000553812,0.000369208,0.001476832,0.00276906,0.001292228,0.0,0.0,0.0,0.0,0.000738416,0.000553812,0.000184604,0.000553812,0.00532767144,426
2021-06-09,0.0,0.000179662,0.000538987,0.000538987,0.000718649,0.002874596,0.001796622,0.001976285,0.000179662,0.0,0.0,0.0,0.000718649,0.000359324,0.0,0.000718649,0.00602946489,566
2021-06-10,0.0,0.000170561,0.003240662,0.000682245,0.001364489,0.003752345,0.005457957,0.004264029,0.000341122,0.000170561,0.0,0.0,0.000852806,0.001023367,0.000511683,0.002046734,0.01371993934,480
2021-06-11,0.0,0.0,0.000736784,0.001105176,0.000184196,0.002394548,0.003499724,0.001657764,0.0,0.0,0.0,0.0,0.000184196,0.000736784,0.000552588,0.000368392,0.007476515639999999,533
2021-06-12,0.0,0.0,0.0,0.001506781,0.001506781,0.005524862,0.00100452,0.001506781,0.0,0.0,0.00050226,0.0,0.00100452,0.001506781,0.0,0.00100452,0.008603717420000002,383
2021-06-13,0.0,0.0,0.00109589,0.0,0.003835616,0.004383562,0.004931507,0.003835616,0.0,0.0,0.0,0.0,0.002739726,0.0,0.00109589,0.001643836,0.01265753378,320
2021-06-14,0.0,0.0,0.002672148,0.001233299,0.001027749,0.003083248,0.002261048,0.003288798,0.0,0.001027749,0.0,0.0,0.000822199,0.001027749,0.001438849,0.001438849,0.010398766560000001,320
2021-06-15,0.000187126,0.000374251,0.000561377,0.000935629,0.000187126,0.00261976,0.002058383,0.000374251,0.000187126,0.000374251,0.0,0.0,0.000374251,0.000935629,0.000561377,0.001122754,0.005845807529999999,349
2021-06-16,0.0,0.0,0.000197668,0.001186005,0.000395335,0.004546353,0.001779008,0.000988338,0.0,0.000395335,0.0,0.0,0.000395335,0.000593003,0.00158134,0.00079067,0.007303815729999999,418
2021-06-17,0.0,0.0,0.001033058,0.000688705,0.000172176,0.000688705,0.003099174,0.001033058,0.000172176,0.000172176,0.0,0.0,0.000344353,0.001033058,0.000516529,0.000688705,0.005812672470000001,370
2021-06-18,0.0,0.000198413,0.000396825,0.000992063,0.000396825,0.002777778,0.00218254,0.000992063,0.000198413,0.000793651,0.0,0.0,0.000198413,0.001190476,0.000396825,0.000198413,0.0062579357300000015,418
2021-06-19,0.0,0.0,0.000544366,0.000544366,0.0,0.002177463,0.003266195,0.0,0.0,0.0,0.0,0.0,0.0,0.001088732,0.0,0.0,0.00538377832,258
2021-06-20,0.000581395,0.000581395,0.0,0.001744186,0.001162791,0.002325581,0.005813953,0.001744186,0.0,0.0,0.0,0.0,0.000581395,0.0,0.0,0.001162791,0.009610464310000002,251
2021-06-21,0.0,0.0,0.000632111,0.001053519,0.000210704,0.002528445,0.002317741,0.001264223,0.0,0.000421408,0.0,0.0,0.000842815,0.000842815,0.000421408,0.000210704,0.00649389005,260
2021-06-22,0.0,0.0,0.000575153,0.000766871,0.000383436,0.002492331,0.001917178,0.001150307,0.0,0.000383436,0.0,0.0,0.000383436,0.000383436,0.000958589,0.000766871,0.00574194805,310
2021-06-23,0.0,0.0,0.001493373,0.000373343,0.000560015,0.003920105,0.004480119,0.001680045,0.000373343,0.000186672,0.000186672,0.000560015,0.00112003,0.001306702,0.000186672,0.000933358,0.0099682662,343
2021-06-24,0.0,0.0,0.000175963,0.001231744,0.000351927,0.001583671,0.002463488,0.002111561,0.000351927,0.000351927,0.000175963,0.0,0.000351927,0.000351927,0.0,0.000175963,0.0059317267699999995,343
2021-06-25,0.0,0.000735565,0.000551673,0.000367782,0.000735565,0.001471129,0.001287238,0.001287238,0.000367782,0.0,0.0,0.0,0.001103347,0.000551673,0.0,0.000735565,0.004569694409999999,385
2021-06-26,0.0,0.0,0.0,0.001645639,0.002194185,0.004388371,0.009325288,0.002742732,0.0,0.0,0.0,0.0,0.002194185,0.002742732,0.0,0.001645639,0.016538672570000003,346
2021-06-27,0.0,0.0,0.000566893,0.001133787,0.001133787,0.002267574,0.003401361,0.00170068,0.0,0.0,0.0,0.0,0.0,0.000566893,0.0,0.001133787,0.007341269930000001,290
2021-06-28,0.0,0.0,0.000879507,0.001099384,0.000879507,0.001759015,0.003078276,0.001978892,0.000219877,0.000659631,0.0,0.0,0.001759015,0.000879507,0.000659631,0.001978892,0.008153033459999999,275
2021-06-29,0.0,0.0,0.000397535,0.001788909,0.002782747,0.001788909,0.001987676,0.00337905,0.000198768,0.0,0.000198768,0.0,0.00337905,0.000397535,0.000596303,0.002583979,0.009578612609999999,345
2021-06-30,0.0,0.0,0.000378716,0.001325507,0.0,0.002651013,0.003029729,0.00094679,0.000378716,0.0,0.0,0.0,0.000568074,0.00094679,0.000568074,0.000378716,0.00698731246,411
2021-07-01,0.0,0.0,0.000696258,0.000696258,0.000870322,0.001914708,0.002959095,0.000870322,0.0,0.0,0.0,0.0,0.000522193,0.000174064,0.0,0.000696258,0.005789382200000001,506
2021-07-02,0.000214731,0.000214731,0.000858922,0.000429461,0.001932575,0.001932575,0.003220958,0.001503114,0.000214731,0.000429461,0.000214731,0.0,0.000858922,0.000644192,0.000429461,0.000429461,0.007406056940000001,410
2021-07-03,0.0,0.000636537,0.001273074,0.0,0.001273074,0.004455761,0.003819223,0.003819223,0.000636537,0.0,0.0,0.0,0.000636537,0.0,0.000636537,0.0,0.00995544131,421
2021-07-04,0.0,0.0,0.001968504,0.001312336,0.00328084,0.007874016,0.011154856,0.008530184,0.0,0.0,0.0,0.0,0.000656168,0.003937008,0.0,0.001312336,0.0250656176,368
2021-07-05,0.0,0.0,0.001186709,0.002373418,0.001186709,0.003955696,0.005142405,0.004351266,0.00039557,0.000791139,0.0,0.0,0.002768987,0.001582278,0.001186709,0.001977848,0.01490110755,255
2021-07-06,0.0,0.0,0.001531394,0.000875082,0.001750164,0.001531394,0.002844017,0.002406476,0.000218771,0.000437541,0.000218771,0.0,0.003062787,0.000875082,0.000875082,0.003719099,0.009520893859999999,486
2021-07-07,0.0,0.000204583,0.000613748,0.001022913,0.000613748,0.004091653,0.002864157,0.002659574,0.000204583,0.000204583,0.0,0.0,0.000613748,0.001022913,0.000409165,0.000818331,0.00897913188,670
2021-07-08,0.0,0.000182249,0.000364498,0.001640241,0.000728996,0.00346273,0.006378713,0.001457992,0.0,0.000182249,0.0,0.0,0.000182249,0.0,0.000182249,0.0,0.010165847,817
2021-07-09,0.0,0.0,0.001873049,0.000832466,0.00062435,0.004994797,0.004370447,0.005202914,0.0,0.0,0.0,0.0,0.00062435,0.000416233,0.000208117,0.00062435,0.01239334042,661
2021-07-10,0.0,0.0,0.001754386,0.001169591,0.000584795,0.004678363,0.002923977,0.002339181,0.000584795,0.0,0.0,0.0,0.000584795,0.0,0.000584795,0.0,0.00936257347,666
2021-07-11,0.0,0.0,0.00109589,0.000547945,0.000547945,0.001643836,0.004931507,0.001643836,0.0,0.0,0.000547945,0.000547945,0.00109589,0.0,0.00109589,0.00109589,0.008646574910000001,573
2021-07-12,0.0,0.0,0.001127904,0.00248139,0.001579066,0.002255809,0.004060456,0.001353485,0.0,0.001804647,0.003383713,0.0,0.000451162,0.000676743,0.000451162,0.000225581,0.011721182840000002,643
2021-07-13,0.0,0.0,0.000599401,0.0003996,0.001198801,0.002997003,0.002597403,0.001398601,0.0,0.0001998,0.001198801,0.0,0.000599401,0.0001998,0.0003996,0.001198801,0.00731868096,812
2021-07-14,0.0,0.0,0.000760023,0.001520046,0.000760023,0.003420103,0.001520046,0.001140034,0.0,0.000190006,0.000380011,0.0,0.000760023,0.000380011,0.000380011,0.00133004,0.00709291321,956
2021-07-15,0.0,0.0,0.001344312,0.001008234,0.000504117,0.001848429,0.003192741,0.002016468,0.0,0.000168039,0.000168039,0.0,0.000504117,0.000336078,0.000168039,0.000672156,0.007398757170000001,981
2021-07-16,0.0,0.0,0.001019368,0.000815494,0.000203874,0.002446483,0.004077472,0.002446483,0.0,0.0,0.0,0.0,0.001223242,0.000407747,0.000815494,0.001630989,0.00881345519,1156
2021-07-17,0.0,0.0,0.0,0.002265006,0.0,0.002265006,0.007361268,0.002831257,0.0,0.001698754,0.000566251,0.0,0.000566251,0.0,0.002265006,0.001132503,0.01246885605,1142
2021-07-18,0.0,0.0,0.000581058,0.003486345,0.0,0.006391633,0.00464846,0.001743173,0.0,0.000581058,0.0,0.0,0.001162115,0.0,0.001162115,0.000581058,0.01294015151,823
2021-07-19,0.0,0.0,0.000642674,0.001285347,0.0,0.002570694,0.001928021,0.002570694,0.000214225,0.000642674,0.0,0.0,0.000856898,0.001071123,0.001713796,0.001499572,0.00791988083,1144
2021-07-20,0.0,0.0,0.000807428,0.001009285,0.000807428,0.003229713,0.002018571,0.000807428,0.0,0.0,0.0,0.0,0.000605571,0.001614857,0.000403714,0.000605571,0.007123535519999999,1452
2021-07-21,0.0,0.000400721,0.000400721,0.002404328,0.000801443,0.002404328,0.002003606,0.002203967,0.000400721,0.0,0.000200361,0.0,0.000601082,0.001001803,0.001202164,0.000601082,0.00851132026,1584
2021-07-22,0.0,0.0,0.001855976,0.002598367,0.001855976,0.002227171,0.005011136,0.00315516,0.0,0.000927988,0.00074239,0.0,0.001670379,0.00074239,0.001113586,0.001855976,0.0134539714,1830
2021-07-23,0.0,0.0,0.000985028,0.002167061,0.000788022,0.002955083,0.002758077,0.00177305,0.0,0.0,0.000394011,0.0,0.000788022,0.000197006,0.000394011,0.001182033,0.008764776319999997,1846
2021-07-24,0.0,0.0,0.001578947,0.004210526,0.001052632,0.007894737,0.004210526,0.005789474,0.0,0.0,0.0,0.0,0.002105263,0.0,0.000526316,0.000526316,0.01760526291,1982
2021-07-25,0.0,0.0,0.003365115,0.005608525,0.002804262,0.017386427,0.006169377,0.005047672,0.0,0.002804262,0.000560852,0.0,0.003365115,0.003365115,0.002804262,0.002804262,0.0314918661,1296
2021-07-26,0.0,0.000215796,0.000863185,0.001078981,0.0,0.003884333,0.002157963,0.002157963,0.000431593,0.001078981,0.0,0.0,0.000215796,0.000647389,0.000647389,0.000431593,0.00765860988,1679
2021-07-27,0.0,0.0,0.000775044,0.000968804,0.000968804,0.003487696,0.00213137,0.002712653,0.000387522,0.000387522,0.0,0.0,0.001356326,0.000968804,0.000775044,0.000968804,0.00858748263,2203
2021-07-28,0.0,0.0,0.000924727,0.000554836,0.000924727,0.001849454,0.003144072,0.001294618,0.000184945,0.001479564,0.0,0.0,0.001479564,0.000369891,0.000554836,0.001664509,0.006977990410000001,2567
2021-07-29,0.0,0.0,0.001379786,0.00051742,0.000689893,0.001379786,0.004311832,0.001897206,0.000344947,0.00051742,0.00051742,0.0,0.000689893,0.0,0.000344947,0.000689893,0.00777854489,2677
2021-07-30,0.0,0.0,0.000912575,0.00109509,0.000912575,0.002190181,0.003102756,0.002555211,0.0,0.000182515,0.0,0.0,0.001277605,0.000547545,0.000912575,0.00109509,0.00844314591,3050
2021-07-31,0.0,0.0,0.000541126,0.000541126,0.000541126,0.002164502,0.003246753,0.00487013,0.0,0.0,0.001082251,0.0,0.000541126,0.001082251,0.0,0.001082251,0.009437230109999998,2516
2021-08-01,0.0,0.0,0.001614639,0.002691066,0.000538213,0.003767492,0.003767492,0.001076426,0.000538213,0.000538213,0.0,0.000538213,0.003767492,0.002152853,0.000538213,0.002691066,0.012594187499999998,2143
2021-08-02,0.0,0.0,0.000874699,0.001968073,0.001749399,0.002624098,0.002842773,0.002624098,0.00043735,0.000218675,0.0,0.0,0.000874699,0.001749399,0.00043735,0.000656024,0.009873168500000001,2932
2021-08-03,0.0,0.0,0.000569152,0.000379435,0.000758869,0.002466325,0.005312085,0.001707456,0.000569152,0.0,0.0,0.0,0.000569152,0.000379435,0.000189717,0.000569152,0.008311516110000002,3115
2021-08-04,0.0,0.0,0.000598683,0.00199561,0.001197366,0.003791658,0.003592097,0.002793854,0.000997805,0.000798244,0.0,0.0,0.000598683,0.000798244,0.001396927,0.000598683,0.01067651208,3644
2021-08-05,0.0,0.0,0.001507443,0.003203316,0.000565291,0.00489919,0.002826456,0.001130582,0.0,0.0,0.0,0.0,0.000753721,0.001695873,0.000565291,0.000942152,0.011392500000000002,3700
2021-08-06,0.0,0.0,0.000604473,0.002417892,0.000604473,0.001813419,0.002820874,0.001007455,0.0,0.000402982,0.0,0.0,0.000402982,0.000805964,0.000604473,0.000604473,0.0075337484900000005,4385
2021-08-07,0.0,0.0,0.0,0.002977963,0.00238237,0.003573556,0.008338297,0.001191185,0.0,0.0,0.0,0.0,0.0,0.000595593,0.0,0.0,0.013335319000000002,3467
2021-08-08,0.0,0.0,0.0,0.000641026,0.0,0.005128205,0.007692308,0.000641026,0.0,0.0,0.0,0.0,0.001282051,0.000641026,0.0,0.002564103,0.011384616229999998,3615
2021-08-09,0.0,0.0,0.000796178,0.002388535,0.000265393,0.002919321,0.003980892,0.003450106,0.000265393,0.000796178,0.000265393,0.000265393,0.002653928,0.001326964,0.001061571,0.002123142,0.012192144789999998,3222
2021-08-10,0.0,0.0,0.001170503,0.000780336,0.001365587,0.001950839,0.004486929,0.002731174,0.000195084,0.000585252,0.000585252,0.000390168,0.002536091,0.000585252,0.000780336,0.002341007,0.010542333679999998,4150
2021-08-11,0.0,0.0,0.001388338,0.000793336,0.00099167,0.00198334,0.003371678,0.002578342,0.0,0.0,0.000198334,0.0,0.001586672,0.000396668,0.000396668,0.002181674,0.00869892924,4701
2021-08-12,0.0,0.0,0.001748634,0.001530055,0.000874317,0.003497268,0.003060109,0.001967213,0.000437158,0.000655738,0.0,0.0,0.000874317,0.000655738,0.000874317,0.000218579,0.00954535562,4591
2021-08-13,0.0,0.0,0.000230415,0.001843318,0.0,0.002534562,0.002073733,0.000921659,0.0,0.0,0.0,0.0,0.000921659,0.000460829,0.000460829,0.0,0.0062281104099999995,4474
2021-08-14,0.0,0.0,0.000611621,0.003669725,0.001223242,0.003058104,0.004281346,0.001834862,0.0,0.000611621,0.0,0.0,0.000611621,0.001223242,0.000611621,0.000611621,0.01156575026,4479
2021-08-15,0.0,0.0,0.000642674,0.002570694,0.000642674,0.002570694,0.003213368,0.001285347,0.0,0.000642674,0.0,0.0,0.0,0.000642674,0.0,0.001285347,0.008264782399999998,3575
2021-08-16,0.0,0.0,0.0012791,0.001534919,0.00025582,0.004860578,0.004604758,0.002814019,0.00102328,0.00051164,0.0,0.0,0.0,0.00076746,0.00076746,0.00025582,0.011327705329999998,3567
2021-08-17,0.0,0.0,0.001260504,0.002521008,0.00105042,0.004831933,0.00210084,0.001890756,0.000210084,0.000630252,0.0,0.0,0.000630252,0.00210084,0.000420168,0.000630252,0.01076470478,4737
2021-08-18,0.0,0.0,0.001090513,0.003271538,0.00087241,0.004798255,0.004143948,0.001526718,0.0,0.0,0.0,0.0,0.000218103,0.0,0.000436205,0.001090513,0.011347874739999998,5138
2021-08-19,0.0,0.0,0.001272669,0.002227171,0.000954502,0.003499841,0.006681514,0.003499841,0.0,0.0,0.0,0.0,0.000954502,0.000954502,0.001272669,0.000954502,0.01411708436,4832
2021-08-20,0.0,0.0,0.000343289,0.000686577,0.000343289,0.004806042,0.004119464,0.00274631,0.000343289,0.000343289,0.000343289,0.001029866,0.001029866,0.000686577,0.000343289,0.0,0.01001716431,4990
2021-08-21,0.0,0.0,0.00136147,0.004084411,0.002042206,0.002722941,0.005445882,0.00136147,0.0,0.000680735,0.0,0.0,0.002722941,0.002722941,0.000680735,0.002042206,0.01492852303,4340
2021-08-22,0.0,0.0,0.000675676,0.002702703,0.000675676,0.006756757,0.004054054,0.000675676,0.0,0.0,0.0,0.0,0.001351351,0.002702703,0.001351351,0.000675676,0.013412162989999999,3816
2021-08-23,0.0,0.0,0.004663558,0.004330446,0.000666223,0.00799467,0.006662225,0.00532978,0.0,0.000333111,0.0,0.0,0.003331113,0.000666223,0.00266489,0.00266489,0.023184543749999998,3199
2021-08-24,0.0,0.0,0.001137333,0.002274666,0.001137333,0.004833665,0.004549332,0.002274666,0.0,0.000284333,0.0,0.0,0.001421666,0.0,0.001137333,0.002558999,0.012308786120000002,4272
2021-08-25,0.0,0.0,0.001328727,0.002657454,0.003188945,0.002391709,0.007440872,0.003188945,0.0,0.001594472,0.0,0.0,0.003986181,0.001594472,0.001594472,0.00345469,0.016949242280000002,5407
2021-08-26,0.0,0.0,0.00057554,0.002589928,0.002014388,0.004028777,0.004316547,0.003453237,0.0,0.00028777,0.001151079,0.0,0.000863309,0.000863309,0.000863309,0.002014388,0.01341007133,6348
2021-08-27,0.0,0.0,0.001158078,0.002895194,0.002026636,0.003474233,0.005500869,0.003474233,0.000289519,0.001737116,0.000868558,0.000868558,0.002895194,0.001737116,0.000579039,0.001737116,0.01560220101,5524
2021-08-28,0.0,0.0,0.001324503,0.001986755,0.000662252,0.005960265,0.002649007,0.005298013,0.000662252,0.001324503,0.0,0.0,0.000662252,0.001324503,0.0,0.000662252,0.01276158957,4246
2021-08-29,0.0,0.0,0.000644745,0.001289491,0.000644745,0.000644745,0.003223727,0.001289491,0.0,0.000644745,0.0,0.0,0.000644745,0.0,0.0,0.0,0.005693101380000001,4147
2021-08-30,0.0,0.0,0.000921659,0.001536098,0.003072197,0.002150538,0.003993856,0.002764977,0.000921659,0.000614439,0.00030722,0.0,0.003686636,0.001843318,0.00030722,0.004301075,0.01237788099,3789
2021-08-31,0.0,0.000283206,0.000283206,0.001416029,0.001416029,0.002548853,0.003115265,0.000566412,0.0,0.000283206,0.0,0.0,0.000849618,0.000566412,0.001132824,0.002832059,0.007802322529999999,4612
2021-09-01,0.0,0.0,0.000929152,0.001858304,0.000464576,0.003484321,0.004413473,0.003019744,0.000232288,0.000464576,0.0,0.0,0.002090592,0.000696864,0.000696864,0.001858304,0.011423925259999999,4943
2021-09-02,0.0,0.0,0.002032934,0.001016467,0.001016467,0.00365928,0.002032934,0.001423053,0.00060988,0.000203293,0.0,0.0,0.001626347,0.000203293,0.000203293,0.002032934,0.008269973840000002,6010
2021-09-03,0.0,0.0,0.0,0.001786778,0.001786778,0.00218384,0.00456621,0.001191185,0.000794123,0.000397062,0.0,0.0,0.000794123,0.000397062,0.000595593,0.001191185,0.008779035519999999,5030
2021-09-04,0.0,0.0,0.00209205,0.001569038,0.001569038,0.005230126,0.00209205,0.001046025,0.0,0.000523013,0.0,0.000523013,0.00209205,0.001046025,0.000523013,0.002615063,0.010674686669999997,4495
2021-09-05,0.001221747,0.001221747,0.0,0.002443494,0.000610874,0.003054368,0.003665241,0.001221747,0.001221747,0.001221747,0.0,0.0,0.001832621,0.0,0.0,0.003054368,0.00934025655,3660
2021-09-06,0.000763359,0.000763359,0.002290076,0.001526718,0.000763359,0.003435115,0.003435115,0.001908397,0.000763359,0.001145038,0.0,0.000381679,0.002671756,0.000763359,0.004198473,0.003053435,0.01278244387,3322
2021-09-07,0.0,0.0,0.001061797,0.000849437,0.000849437,0.001486515,0.002548312,0.001698874,0.0,0.000637078,0.0,0.0,0.001061797,0.000849437,0.000424719,0.001061797,0.00682098109,3851
2021-09-08,0.0,0.0,0.00056872,0.001137441,0.000758294,0.002843602,0.001706161,0.001137441,0.0,0.00056872,0.0,0.0,0.000758294,0.000758294,0.00056872,0.000758294,0.00641706175,5402
2021-09-09,0.0,0.0,0.000692161,0.001384323,0.00017304,0.002595605,0.003806887,0.000865202,0.001038242,0.00017304,0.000519121,0.0,0.000519121,0.00017304,0.0,0.000692161,0.007522062929999999,6151
2021-09-10,0.0,0.0,0.000738962,0.001847404,0.000369481,0.002586366,0.003140587,0.001477924,0.0,0.00018474,0.00018474,0.000554221,0.001108443,0.001847404,0.000923702,0.000923702,0.009237021140000003,5768
2021-09-11,0.0,0.0,0.00099552,0.00099552,0.0,0.00298656,0.00149328,0.00199104,0.0,0.0,0.0,0.0,0.0,0.00049776,0.00049776,0.0,0.0061672464,5447
2021-09-12,0.0,0.0,0.000498504,0.001495513,0.000498504,0.003988036,0.004985045,0.003988036,0.000997009,0.0,0.000498504,0.0,0.000498504,0.002492522,0.000498504,0.000997009,0.012806578709999999,3686
2021-09-13,0.0,0.0,0.001260504,0.00105042,0.000630252,0.003781513,0.002941176,0.001890756,0.0,0.000420168,0.000840336,0.0,0.000420168,0.000630252,0.002310924,0.001680672,0.009903360379999998,4098
2021-09-14,0.0,0.0,0.001308656,0.001121705,0.000560852,0.002430361,0.003552066,0.001308656,0.0,0.000186951,0.000186951,0.0,0.000373902,0.000373902,0.000373902,0.000560852,0.007780894410000001,4852
2021-09-15,0.0,0.0,0.000547745,0.000730327,0.000182582,0.004564543,0.002008399,0.000730327,0.0,0.000365163,0.000182582,0.0,0.000912909,0.000912909,0.0,0.000912909,0.006960015999999999,6729
2021-09-16,0.0,0.0,0.001105991,0.001290323,0.000368664,0.001290323,0.001658986,0.000921659,0.000368664,0.000368664,0.0,0.0,0.000921659,0.000921659,0.000368664,0.000368664,0.00562580745,5781
2021-09-17,0.0,0.0,0.001852538,0.002593553,0.000185254,0.002964061,0.002778807,0.002408299,0.000555761,0.000926269,0.000185254,0.0,0.001111523,0.000185254,0.000555761,0.000741015,0.00981659878,5368
2021-09-18,0.0,0.0,0.00052687,0.001053741,0.0,0.002107482,0.005268704,0.001053741,0.0,0.0,0.00052687,0.0,0.002107482,0.001053741,0.0,0.002107482,0.009283456780000001,5275
2021-09-19,0.0,0.001036269,0.001036269,0.001554404,0.001036269,0.002072539,0.005699482,0.002590674,0.000518135,0.0,0.000518135,0.0,0.001554404,0.000518135,0.000518135,0.001554404,0.01149222817,3432
2021-09-20,0.0,0.000221631,0.001994681,0.002437943,0.000221631,0.001994681,0.00731383,0.002216312,0.0,0.000886525,0.0,0.0,0.000664894,0.000886525,0.000886525,0.0,0.012914450640000002,5242
2021-09-21,0.0,0.0,0.000809553,0.000809553,0.001821494,0.001214329,0.005666869,0.001214329,0.0,0.000202388,0.000202388,0.0,0.000607165,0.000404776,0.000607165,0.001416717,0.008876745989999999,4673
