date,predicted_case_count,actual_case_count
2021-10-26,3960.1751564444157,3054
2021-10-27,3254.9410270529097,2203
2021-10-28,4078.6965296778235,4284
2021-10-29,3712.9953645000305,4285
2021-10-30,3288.002228854185,5064
2021-10-31,3753.989797508256,3977
2021-11-01,3000.2291991327047,3588
2021-11-02,2834.848703535676,2907
2021-11-03,2685.428802401678,2961
2021-11-04,4108.032436879388,4032
2021-11-05,4041.3609818856467,4587
2021-11-06,4969.8621054094965,4775
2021-11-07,3555.5164666390774,4913
2021-11-08,3512.7430820796235,4603
2021-11-09,3489.2187212694344,3480
2021-11-10,3252.1550480491615,4108
2021-11-11,4251.376714617577,5138
2021-11-12,4054.5781164603295,6545
2021-11-13,4338.784267334263,6151
2021-11-14,4696.375278619672,6477
2021-11-15,4732.943379219939,5078
2021-11-16,3941.2972340614506,4572
2021-11-17,4777.265824167835,4872
2021-11-18,5517.731879323725,6114
2021-11-19,6124.363732206102,7971
2021-11-20,5807.044669693625,7558
2021-11-21,6276.414079473421,7097
2021-11-22,5601.490459653466,6857
2021-11-23,5201.58533184465,5401
2021-11-24,5805.4845429687175,5336
2021-11-25,6853.248862581546,7166
2021-11-26,7568.94486637119,8388
2021-11-27,7015.264489352635,6295
2021-11-28,6857.919628873286,4326
2021-11-29,7307.864185357375,6147
2021-11-30,6300.81809686845,5277
2021-12-01,6100.873459656302,6593
2021-12-02,7207.631926603621,9462
2021-12-03,7405.153447869933,11300
2021-12-04,6720.690186972446,11242
2021-12-05,5183.975151441291,9907
2021-12-06,7036.099577426812,10411
2021-12-07,6360.923848967601,6078
2021-12-08,7352.694941286312,8210
2021-12-09,8831.392026032167,9833
2021-12-10,10404.41122808537,12491
2021-12-11,10662.996707835224,11203
2021-12-12,9975.732145909113,11718
2021-12-13,10564.299426975744,11577
2021-12-14,8127.218355426739,8993
2021-12-15,9443.718355671972,8266
2021-12-16,10381.135563919324,12944
2021-12-17,11825.167305323677,18276
2021-12-18,11462.915660832045,21027
2021-12-19,12164.223736058106,21908
2021-12-20,12823.592858104894,22478
2021-12-21,12072.610209182785,23391
2021-12-22,12056.141059950358,22258
2021-12-23,17371.348263082953,28924
2021-12-24,23448.850074260354,38835
2021-12-25,29037.903621928206,44431
2021-12-26,33364.96562916781,49708
2021-12-27,38190.0534357454,36454
2021-12-28,40032.22812924686,26737
2021-12-29,38074.15948828234,40780
2021-12-30,49783.71934524772,67090
2021-12-31,66690.98882038289,74207
