date,predicted_case_count,actual_case_count
2021-10-18,3789.860042817174,4204
2021-10-19,5000.227690773376,3003
2021-10-20,4954.765761485106,2892
2021-10-21,4554.454471365064,4668
2021-10-22,4242.172404963994,4223
2021-10-23,5540.846373036645,3594
2021-10-24,4849.803392059894,4338
2021-10-25,4457.732253123191,2861
2021-10-26,3725.955072027821,3054
2021-10-27,3105.0997763286814,2203
2021-10-28,4319.938899183181,4284
2021-10-29,3759.645591804562,4285
2021-10-30,3378.132413585793,5064
2021-10-31,3780.9729375418137,3977
2021-11-01,3281.6491400280565,3588
2021-11-02,2645.7659966708243,2907
2021-11-03,2852.522071412611,2961
2021-11-04,4214.241666094805,4032
2021-11-05,3961.183935435227,4587
2021-11-06,4750.5474909952445,4775
2021-11-07,3606.7151870635807,4913
2021-11-08,3302.8471734025334,4603
2021-11-09,3421.691433538668,3480
2021-11-10,3054.112956827852,4108
2021-11-11,4320.425363705111,5138
2021-11-12,4047.683461627801,6545
2021-11-13,4292.89345061726,6151
2021-11-14,4696.581303652731,6477
2021-11-15,4521.011582473056,5078
2021-11-16,4188.767969066656,4572
2021-11-17,4793.396793597257,4872
2021-11-18,5407.926083773904,6114
2021-11-19,6067.707728327204,7971
2021-11-20,5655.365131638687,7558
2021-11-21,6276.711538956187,7097
2021-11-22,5462.67152709052,6857
2021-11-23,4991.291682963955,5401
2021-11-24,5731.159295568671,5336
2021-11-25,6581.262233356118,7166
2021-11-26,7622.755349024155,8388
2021-11-27,7121.896177157664,6295
2021-11-28,6773.976861689018,4326
2021-11-29,7643.326569653905,6147
2021-11-30,6173.088809737092,5277
2021-12-01,6606.451108692818,6593
2021-12-02,7062.950065316074,9462
2021-12-03,7253.695512272364,11300
2021-12-04,6603.623172885107,11242
2021-12-05,4968.717666723174,9907
2021-12-06,7213.915727438895,10411
2021-12-07,6293.929863670368,6078
2021-12-08,7322.182852673703,8210
2021-12-09,8810.58142982311,9833
2021-12-10,10261.928996329434,12491
2021-12-11,10801.345619563368,11203
2021-12-12,10115.980891665991,11718
2021-12-13,10728.42364607348,11577
2021-12-14,8130.956340123732,8993
2021-12-15,9529.172794063536,8266
2021-12-16,10440.842308323312,12944
2021-12-17,11880.198586792088,18276
2021-12-18,11570.827369822655,21027
2021-12-19,12075.389838387146,21908
2021-12-20,13004.220687316465,22478
2021-12-21,11905.033817135907,23391
2021-12-22,11900.757020101715,22258
2021-12-23,17512.15213100028,28924
2021-12-24,23879.966140797642,38835
2021-12-25,29088.26641236808,44431
2021-12-26,32946.405617160475,49708
2021-12-27,37829.84056454987,36454
2021-12-28,39866.28563000758,26737
2021-12-29,37586.50747736152,40780
2021-12-30,49251.063051527366,67090
2021-12-31,66674.16418429525,74207
