date,predicted_case_count,actual_case_count
2021-10-09,5057.314319412257,5654
2021-10-10,5303.251693935966,4804
2021-10-11,4383.28487465513,2785
2021-10-12,2836.9948402680766,5128
2021-10-13,4582.224792147415,3376
2021-10-14,4475.8283945989015,4658
2021-10-15,4654.222488138611,4401
2021-10-16,4369.788105761396,5693
2021-10-17,5346.079699284027,5248
2021-10-18,4890.659790542412,4204
2021-10-19,4102.319387715235,3003
2021-10-20,3464.0718011702775,2892
2021-10-21,3751.9916191596876,4668
2021-10-22,4467.886919065385,4223
2021-10-23,4290.553548378582,3594
2021-10-24,4424.306704071884,4338
2021-10-25,4243.421861800812,2861
2021-10-26,3038.152739304376,3054
2021-10-27,2676.263466712435,2203
2021-10-28,2744.439136556849,4284
2021-10-29,4355.5510808071795,4285
2021-10-30,4341.327505866429,5064
2021-10-31,4852.369880720758,3977
2021-11-01,2709.2973383819126,3588
2021-11-02,2127.0685927012646,2907
2021-11-03,2036.5424056157067,2961
2021-11-04,3200.5543623113936,4032
2021-11-05,4326.059653686313,4587
2021-11-06,4197.786024637469,4775
2021-11-07,4499.716656969022,4913
2021-11-08,4205.473327553539,4603
2021-11-09,4037.780440161586,3480
2021-11-10,3029.7071633996648,4108
2021-11-11,4606.229660581808,5138
2021-11-12,5054.250273513039,6545
2021-11-13,6046.521962166838,6151
2021-11-14,5700.085800234257,6477
2021-11-15,5676.211067176912,5078
2021-11-16,4347.530671901579,4572
2021-11-17,4815.270059205442,4872
2021-11-18,4929.5224106043715,6114
2021-11-19,6440.714147287052,7971
2021-11-20,7318.791952539209,7558
2021-11-21,6573.048722911969,7097
2021-11-22,6463.959149005624,6857
2021-11-23,6216.249517176672,5401
2021-11-24,5497.545521112666,5336
2021-11-25,6102.9985220242,7166
2021-11-26,7380.290611509294,8388
2021-11-27,7390.047140791677,6295
2021-11-28,6018.956292417657,4326
2021-11-29,4091.9232432658328,6147
2021-11-30,6130.437777800244,5277
2021-12-01,6380.8499354672595,6593
2021-12-02,7454.195070693012,9462
2021-12-03,8977.582679835901,11300
2021-12-04,10686.221587042004,11242
2021-12-05,11275.910097299016,9907
2021-12-06,9573.353480417252,10411
2021-12-07,9464.809099035456,6078
2021-12-08,7056.906765505002,8210
2021-12-09,9024.149120322423,9833
2021-12-10,10127.9229145399,12491
2021-12-11,11768.2243457679,11203
2021-12-12,10586.532316258601,11718
2021-12-13,10506.57962558632,11577
2021-12-14,10139.728011852747,8993
2021-12-15,8877.257642858656,8266
2021-12-16,9901.629499085626,12944
2021-12-17,13103.007809853327,18276
2021-12-18,17028.973211181343,21027
2021-12-19,19466.738376495363,21908
2021-12-20,20167.980098436346,22478
2021-12-21,21981.081095506015,23391
2021-12-22,23475.835396093957,22258
2021-12-23,23524.364682409618,28924
2021-12-24,31046.05924868121,38835
2021-12-25,39938.19433494928,44431
2021-12-26,46066.106014884725,49708
2021-12-27,51802.639343437164,36454
2021-12-28,31647.31540186325,26737
2021-12-29,31810.327306669948,40780
2021-12-30,49984.78219362611,67090
2021-12-31,67539.8319155088,74207
