date,predicted_case_count,actual_case_count
2021-01-02,14.8717,11368
2021-01-03,14.7662,11209
2021-01-04,14.25607500481005,12666
2021-01-05,14.976479648102966,16648
2021-01-06,14.4,17636
2021-01-07,14.558,18832
2021-01-08,13.564046540912235,16943
2021-01-09,12.900775305440627,15355
2021-01-10,12.72637627048468,13714
2021-01-11,13.61232198611589,15214
2021-01-12,11.370060686881764,14577
2021-01-13,14.476038739941794,13661
2021-01-14,13.838080519319181,19942
2021-01-15,14.107400000000002,15998
2021-01-16,14.1076,13842
2021-01-17,14.407799999999998,12185
2021-01-18,14.6368,12512
2021-01-19,14.4706,13364
2021-01-20,13.6527,13886
2021-01-21,14.5058,15144
2021-01-22,13.432700143703142,13786
2021-01-23,13.8245,12720
2021-01-24,2.4323127698350246,12003
2021-01-25,14.062109549300937,11064
2021-01-26,14.6169,11028
2021-01-27,14.293143070525216,13398
2021-01-28,13.9153,12579
2021-01-29,13.323399999999996,12804
2021-01-30,10.745996800402382,10793
2021-01-31,13.0681,8508
2021-02-01,12.744599999999998,8215
2021-02-02,12.978291714305255,5925
2021-02-03,13.494073911175194,7414
2021-02-04,14.260399999999995,8777
2021-02-05,13.799599999999998,11252
2021-02-06,13.796699999999998,10025
2021-02-07,12.911699999999998,8448
2021-02-08,13.813999999999997,7866
2021-02-09,11.128812275979971,7101
2021-02-10,14.0933,10099
2021-02-11,13.9113,8404
2021-02-12,13.2014,8763
2021-02-13,11.568262133418749,8316
2021-02-14,12.930100000000005,6365
2021-02-15,13.706680510667852,6753
2021-02-16,7.2497947101270945,6092
2021-02-17,13.943999999999996,6794
2021-02-18,11.40946179735984,8710
2021-02-19,13.608299999999998,7692
2021-02-20,10.617406161582334,6610
2021-02-21,11.149334898391345,6146
2021-02-22,12.762828746099824,6654
2021-02-23,14.316888412430416,6189
2021-02-24,14.2027,8746
2021-02-25,13.9807,8204
2021-02-26,13.3366,8141
2021-02-27,12.524550746329586,7580
2021-02-28,13.4233,6235
2021-03-01,13.790000000000004,5800
2021-03-02,13.7041,7704
2021-03-03,11.3598019964249,7593
2021-03-04,13.8831,8956
2021-03-05,13.363600000000002,7647
2021-03-06,11.264769501380991,6789
2021-03-07,10.19252557823497,5309
2021-03-08,11.938836930703271,6850
2021-03-09,6.988843686183797,6489
2021-03-10,13.830590411963946,6747
2021-03-11,13.8571,9299
2021-03-12,13.1644,6600
2021-03-13,6.4956118485284,5943
2021-03-14,11.625494335834375,5807
2021-03-15,11.868887373905652,6508
2021-03-16,12.82413474053898,8976
2021-03-17,13.8069,7796
2021-03-18,14.0944,8262
2021-03-19,13.004496992821077,7623
2021-03-20,13.563300000000002,7938
2021-03-21,6.932787908524407,6361
2021-03-22,13.103047049166358,6801
2021-03-23,14.2725,7278
2021-03-24,5.953209699751379,8081
2021-03-25,13.9623,8507
2021-03-26,13.5249,8201
2021-03-27,13.5341,9395
2021-03-28,14.1528,7622
2021-03-29,0.4545973063275732,6488
2021-03-30,12.38449155728149,8382
2021-03-31,11.159421915182993,8888
2021-04-01,13.87,7787
2021-04-02,13.8694,7846
2021-04-03,11.572675839620358,7467
2021-04-04,13.7925,6583
2021-04-05,14.343912472989702,5748
2021-04-06,14.435511962985913,7213
2021-04-07,14.8216,8379
2021-04-08,14.6782,9014
2021-04-09,14.1134,7283
2021-04-10,9.119210956536103,6764
2021-04-11,14.212,4926
2021-04-12,14.6552,5029
2021-04-13,7.44006384814726,6192
2021-04-14,14.625800000000002,6884
2021-04-15,14.577400000000004,6555
2021-04-16,13.494129304194812,8235
2021-04-17,13.871100000000002,5704
2021-04-18,13.741760998044471,4339
2021-04-19,14.675,3922
2021-04-20,13.666770020514676,4326
2021-04-21,14.312499999999998,4996
2021-04-22,14.372700000000002,4901
2021-04-23,14.0297,4164
2021-04-24,11.831761949699844,4087
2021-04-25,14.122100000000003,3039
2021-04-26,14.4611,2704
2021-04-27,14.986200000000002,3146
2021-04-28,14.7667,4073
2021-04-29,14.706499999999997,3868
2021-04-30,13.200204595526614,3725
2021-05-01,14.0149,2849
2021-05-02,14.4206,2200
2021-05-03,14.644099999999998,2173
2021-05-04,14.219516953322925,2463
2021-05-05,8.9783283120804,2585
2021-05-06,14.0378,2370
2021-05-07,10.486331334594151,3195
2021-05-08,10.189042982802121,2269
2021-05-09,13.3642,1580
2021-05-10,14.495200000000004,1516
2021-05-11,14.3252,1830
2021-05-12,14.2732,2216
2021-05-13,14.005599999999998,2068
2021-05-14,13.381745939860961,2041
2021-05-15,13.874,1561
2021-05-16,6.304891122010699,1278
2021-05-17,14.0077,1030
2021-05-18,14.034599999999998,1431
2021-05-19,13.20926770322558,1583
2021-05-20,12.25193876112652,1540
2021-05-21,12.392599584824385,1347
2021-05-22,13.490200000000002,1073
2021-05-23,12.964,929
2021-05-24,13.737099999999998,767
2021-05-25,13.720999999999997,936
2021-05-26,13.1894,1055
2021-05-27,12.094509640355012,937
2021-05-28,11.414624306050394,870
2021-05-29,13.1325,785
2021-05-30,10.980230981715696,494
2021-05-31,9.542202528843092,391
2021-06-01,13.8387,431
2021-06-02,12.532123098957525,565
2021-06-03,11.671572686607727,779
2021-06-04,12.615171507570622,761
2021-06-05,13.2411,549
2021-06-06,12.581737352279216,463
2021-06-07,13.500600000000002,442
2021-06-08,13.6436,426
2021-06-09,9.486926932610071,566
2021-06-10,11.594175127487864,480
2021-06-11,13.1285,533
2021-06-12,13.4827,383
2021-06-13,13.535199999999998,320
2021-06-14,13.293681423140072,320
2021-06-15,13.698014701998313,349
2021-06-16,13.8124,418
2021-06-17,11.062104589157888,370
2021-06-18,11.525329115206901,418
2021-06-19,13.6407,258
2021-06-20,11.485249912757714,251
2021-06-21,14.0313,260
2021-06-22,14.0372,310
2021-06-23,5.727815702598893,343
2021-06-24,13.519489449696552,343
2021-06-25,11.763270854869626,385
2021-06-26,13.9692,346
2021-06-27,13.9048,290
2021-06-28,14.4365,275
2021-06-29,14.574699999999998,345
2021-06-30,13.722800261770294,411
2021-07-01,5.559249336037418,506
2021-07-02,11.72751803221582,410
2021-07-03,14.2632,421
2021-07-04,13.360779874347331,368
2021-07-05,11.533269745259906,255
2021-07-06,10.760886741718062,486
2021-07-07,15.085499999999998,670
2021-07-08,13.663387648323576,817
2021-07-09,14.114749241809074,661
2021-07-10,8.483023683345007,666
2021-07-11,14.7573,573
2021-07-12,15.4652,643
2021-07-13,15.674486853638026,812
2021-07-14,13.148983999557386,956
2021-07-15,13.738583328140466,981
2021-07-16,13.044348571966163,1156
2021-07-17,13.311259897760586,1142
2021-07-18,14.285396020211854,823
2021-07-19,15.662683493982161,1144
2021-07-20,0.23821532539290052,1452
2021-07-21,15.9102,1584
2021-07-22,15.9261,1830
2021-07-23,15.4894,1846
2021-07-24,15.5743,1982
2021-07-25,15.4667,1296
2021-07-26,11.773574392091032,1679
2021-07-27,8.338686898122942,2203
2021-07-28,16.0745,2567
2021-07-29,14.304036385184377,2677
2021-07-30,13.811161733499516,3050
2021-07-31,15.495,2516
2021-08-01,15.544099999999998,2143
2021-08-02,15.551912377328033,2932
2021-08-03,16.133000000000003,3115
2021-08-04,14.927680420193305,3644
2021-08-05,15.19263035644479,3700
2021-08-06,15.129833171529532,4385
2021-08-07,15.431699999999996,3467
2021-08-08,15.3062,3615
2021-08-09,15.960699999999996,3222
2021-08-10,16.695818562345462,4150
2021-08-11,15.693729792143671,4701
2021-08-12,14.91406421388258,4591
2021-08-13,14.565658696780254,4474
2021-08-14,15.379499999999998,4479
2021-08-15,15.245936351576773,3575
2021-08-16,15.807400000000005,3567
2021-08-17,15.917099999999998,4737
2021-08-18,14.968676562587547,5138
2021-08-19,15.175273393008615,4832
2021-08-20,14.7264,4990
2021-08-21,14.026500199512585,4340
2021-08-22,14.3462,3816
2021-08-23,14.529133177356279,3199
2021-08-24,12.722272280796263,4272
2021-08-25,15.4762,5407
2021-08-26,15.2625,6348
2021-08-27,14.734,5524
2021-08-28,14.7281,4246
2021-08-29,14.452799999999996,4147
2021-08-30,15.1294,3789
2021-08-31,15.103699999999998,4612
2021-09-01,13.80367020247765,4943
2021-09-02,13.9045,6010
2021-09-03,14.0241,5030
2021-09-04,14.524999999999997,4495
2021-09-05,14.177353477558553,3660
2021-09-06,12.95457789689979,3322
2021-09-07,14.49144311787128,3851
2021-09-08,15.2663,5402
2021-09-09,13.545280425260477,6151
2021-09-10,13.478553653782441,5768
2021-09-11,14.722600000000002,5447
2021-09-12,14.743199999999998,3686
2021-09-13,13.769016804712894,4098
2021-09-14,15.1721,4852
2021-09-15,2.8244192544391375,6729
2021-09-16,11.628109108409832,5781
2021-09-17,13.383122248202547,5368
2021-09-18,14.976000000000004,5275
2021-09-19,13.823701065571983,3432
2021-09-20,15.221104172266903,5242
2021-09-21,14.799802857954868,4673
2021-09-22,15.608999999999998,4814
2021-09-23,13.349534207761037,6070
2021-09-24,14.166697405977732,5288
2021-09-25,15.470200000000002,4314
2021-09-26,15.15349192516405,4004
2021-09-27,16.5895,4114
2021-09-28,15.242367432176444,5137
2021-09-29,15.436683129902423,4744
2021-09-30,16.4786,5187
2021-10-01,14.907469153619138,4701
2021-10-02,15.9266,4584
2021-10-03,16.260600000000004,2896
2021-10-04,16.4643,3877
2021-10-05,16.384197962511944,5672
2021-10-06,16.8751,5243
2021-10-07,14.083728257866495,5654
2021-10-08,15.19659440771896,4804
2021-10-09,15.9939,2785
