date,predicted_case_count,actual_case_count
2021-10-06,4515.660184779743,3877
2021-10-07,5572.5881196440105,5672
2021-10-08,5161.62512031095,5243
2021-10-09,4826.8161634573,5654
2021-10-10,5088.095374144135,4804
2021-10-11,4678.428693108859,2785
2021-10-12,3942.543410405348,5128
2021-10-13,4592.9478008056085,3376
2021-10-14,4911.920196567476,4658
2021-10-15,5367.79322875176,4401
2021-10-16,4918.182638037234,5693
2021-10-17,5267.386688703732,5248
2021-10-18,4653.109495404372,4204
2021-10-19,4352.513335547125,3003
2021-10-20,5352.5453416938,2892
2021-10-21,4346.362900950071,4668
2021-10-22,4322.123799878812,4223
2021-10-23,5514.527180680092,3594
2021-10-24,5023.414977717956,4338
2021-10-25,4621.345106110651,2861
2021-10-26,4563.98152625498,3054
2021-10-27,3856.4028166926682,2203
2021-10-28,3763.922365361709,4284
2021-10-29,3656.9828470145003,4285
2021-10-30,4218.9650843104855,5064
2021-10-31,4028.977413917232,3977
2021-11-01,3513.7378886204538,3588
2021-11-02,2469.8419854668914,2907
2021-11-03,3285.728841184343,2961
2021-11-04,4130.760666105474,4032
2021-11-05,3667.1346555480304,4587
2021-11-06,4991.3691122685295,4775
2021-11-07,3805.2179328011025,4913
2021-11-08,3502.050181072215,4603
2021-11-09,3485.133960923955,3480
2021-11-10,3139.332925383701,4108
2021-11-11,4506.985082268278,5138
2021-11-12,3543.4584084834696,6545
2021-11-13,3955.9173445616207,6151
2021-11-14,4815.582587227389,6477
2021-11-15,4678.836941690588,5078
2021-11-16,3732.87252905251,4572
2021-11-17,5059.013084730474,4872
2021-11-18,5512.443139128584,6114
2021-11-19,5375.463685921444,7971
2021-11-20,5073.570139303663,7558
2021-11-21,5966.472693180511,7097
2021-11-22,5583.64846907426,6857
2021-11-23,4967.359052444695,5401
2021-11-24,5854.002106399894,5336
2021-11-25,7032.545997006857,7166
2021-11-26,6495.961929475658,8388
2021-11-27,6074.2815930747,6295
2021-11-28,6237.749720046295,4326
2021-11-29,7478.193083103286,6147
2021-11-30,6480.088490354963,5277
2021-12-01,6707.205158608176,6593
2021-12-02,6998.259821679151,9462
2021-12-03,6251.083879786867,11300
2021-12-04,7954.3739206856,11242
2021-12-05,5127.3190154427875,9907
2021-12-06,6025.716449851782,10411
2021-12-07,5676.306252137918,6078
2021-12-08,6882.574824534443,8210
2021-12-09,7258.898345282064,9833
2021-12-10,8538.173667053108,12491
2021-12-11,8899.655210310364,11203
2021-12-12,8845.540200587871,11718
2021-12-13,9166.080170034817,11577
2021-12-14,9248.045230353115,8993
2021-12-15,9663.490488265654,8266
2021-12-16,9918.92688826666,12944
2021-12-17,9708.68612566319,18276
2021-12-18,10204.73977458347,21027
2021-12-19,10148.012610151603,21908
2021-12-20,10515.469312224708,22478
